sdf,area,t,u,u__x,u__t,u__x__x,u__t__t,wave_equation,true_wave_equation,pred_wave_equation,lambda_wave_equation,Points_0,Points_1,Points_2
1.2939974,0.000997331,5.9369173,0.57900834,0.16518024,1.2321026,-0.5839639,-0.5841187,-0.00015485287,0.0,-0.00015485287,1.0,1.2939974,0.0,0.0
1.1413652,0.000997331,0.16711104,1.0478506,0.47985715,0.745121,-1.048176,-1.0493106,-0.0011345148,0.0,-0.0011345148,1.0,1.1413652,0.0,0.0
0.14797467,0.000997331,2.7581632,-0.08178009,-0.54699135,-0.19206555,0.082767874,0.082701296,-6.657839e-05,0.0,-6.657839e-05,1.0,0.14797467,0.0,0.0
1.5654589,0.000997331,4.2544885,-1.339093,-0.007677338,0.4538145,1.3381664,1.338066,-0.00010037422,0.0,-0.00010037422,1.0,1.5654589,0.0,0.0
0.072645,0.000997331,1.8797834,0.04716433,-0.6460614,-0.09056677,-0.046919666,-0.04755705,-0.00063738227,0.0,-0.00063738227,1.0,3.0689476,0.0,0.0
1.4844065,0.000997331,5.9116654,0.5672239,-0.049839605,1.2907583,-0.56986713,-0.5702315,-0.0003643632,0.0,-0.0003643632,1.0,1.6571862,0.0,0.0
0.67930865,0.000997331,2.7821198,-0.36691394,0.45549637,-0.80912894,0.36420178,0.36405626,-0.00014552474,0.0,-0.00014552474,1.0,2.462284,0.0,0.0
1.5264758,0.000997331,4.042915,-1.4032327,0.061810788,0.16273552,1.4004002,1.400145,-0.00025510788,0.0,-0.00025510788,1.0,1.6151168,0.0,0.0
1.4621952,0.000997331,3.9437718,-1.405515,-0.15304896,0.023463778,1.4022241,1.4021629,-6.1154366e-05,0.0,-6.1154366e-05,1.0,1.4621952,0.0,0.0
0.7818633,0.000997331,0.40986758,0.9270842,0.933515,0.36551616,-0.9279198,-0.9276798,0.0002400279,0.0,0.0002400279,1.0,0.7818633,0.0,0.0
1.2990819,0.000997331,1.4445957,1.0768827,0.30027235,-0.8346741,-1.0769831,-1.0771409,-0.0001578331,0.0,-0.0001578331,1.0,1.2990819,0.0,0.0
1.1561841,0.000997331,4.6458135,-0.97417355,-0.4297742,0.8518489,0.97327673,0.97323585,-4.0888786e-05,0.0,-4.0888786e-05,1.0,1.1561841,0.0,0.0
1.3692635,0.000997331,3.5935094,-1.3092935,-0.26688224,-0.45271745,1.3080716,1.3083054,0.00023376942,0.0,0.00023376942,1.0,1.3692635,0.0,0.0
1.2372937,0.000997331,0.85767114,1.3328344,0.46180892,-0.09636337,-1.33336,-1.3330785,0.00028145313,0.0,0.00028145313,1.0,1.2372937,0.0,0.0
0.79934806,0.000997331,6.045373,0.52767086,-0.5131206,0.8664321,-0.51956034,-0.52036095,-0.0008006096,0.0,-0.0008006096,1.0,2.3422446,0.0,0.0
0.3307751,0.000997331,0.59693205,0.45118985,1.3143173,0.086046994,-0.451749,-0.45222962,-0.00048062205,0.0,-0.00048062205,1.0,0.3307751,0.0,0.0
0.5241438,0.000997331,6.0580883,0.37639752,-0.64798844,0.6025973,-0.36875618,-0.36937606,-0.0006198883,0.0,-0.0006198883,1.0,2.6174488,0.0,0.0
0.12977438,0.000997331,1.1672409,0.16963756,1.3011389,-0.06839593,-0.16989793,-0.16983858,5.9351325e-05,0.0,5.9351325e-05,1.0,0.12977438,0.0,0.0
1.0779215,0.000997331,3.7225635,-1.2200774,0.6541275,-0.25341803,1.218756,1.2192434,0.00048744678,0.0,0.00048744678,1.0,2.063671,0.0,0.0
1.5070169,0.000997331,1.9359131,0.575909,0.037564304,-1.2887063,-0.57727945,-0.57749856,-0.00021910667,0.0,-0.00021910667,1.0,1.5070169,0.0,0.0
1.0472043,0.000997331,5.5514445,0.06581168,0.03774887,1.2237277,-0.06636564,-0.066238664,0.0001269728,0.0,0.0001269728,1.0,1.0472043,0.0,0.0
0.55536956,0.000997331,5.4269166,-0.05290971,0.08431221,0.74259937,0.054153465,0.05408801,-6.545335e-05,0.0,-6.545335e-05,1.0,2.5862231,0.0,0.0
0.063054994,0.000997331,1.965905,0.033779517,0.5367882,-0.08213758,-0.03415613,-0.034116507,3.9622188e-05,0.0,3.9622188e-05,1.0,0.063054994,0.0,0.0
1.1952115,0.000997331,4.8295536,-0.8155998,0.32223094,1.0332179,0.81830865,0.81835806,4.941225e-05,0.0,4.941225e-05,1.0,1.9463812,0.0,0.0
0.074492365,0.000997331,3.9953077,-0.10528903,1.408196,0.007979276,0.1060925,0.105837286,-0.0002552122,0.0,-0.0002552122,1.0,3.0671003,0.0,0.0
0.78623587,0.000997331,3.14722,-0.7117003,0.7106596,-0.70425725,0.71058524,0.71030575,-0.00027948618,0.0,-0.00027948618,1.0,2.3553567,0.0,0.0
1.4517568,0.000997331,5.972489,0.64256537,0.07679612,1.249759,-0.6474185,-0.64793664,-0.0005181432,0.0,-0.0005181432,1.0,1.4517568,0.0,0.0
1.2110391,0.000997331,4.8743534,-0.7730218,-0.291752,1.074199,0.77425396,0.77422965,-2.4318695e-05,0.0,-2.4318695e-05,1.0,1.2110391,0.0,0.0
0.26328146,0.000997331,2.292373,0.02334501,0.08674757,-0.36735553,-0.02420251,-0.02439215,-0.00018963963,0.0,-0.00018963963,1.0,0.26328146,0.0,0.0
1.062663,0.000997331,2.409254,-0.06567538,-0.036374882,-1.2333107,0.064653486,0.06471959,6.610155e-05,0.0,6.610155e-05,1.0,1.062663,0.0,0.0
1.461957,0.000997331,1.8964174,0.6238691,0.069025144,-1.2599688,-0.6248294,-0.6249465,-0.00011706352,0.0,-0.00011706352,1.0,1.461957,0.0,0.0
0.09905721,0.000997331,2.0185938,0.04620833,0.46594927,-0.13169318,-0.04700379,-0.047026653,-2.2862107e-05,0.0,-2.2862107e-05,1.0,0.09905721,0.0,0.0
0.7785313,0.000997331,4.1938725,-0.95846903,0.9710036,0.26244038,0.96080315,0.96051824,-0.0002849102,0.0,-0.0002849102,1.0,2.3630614,0.0,0.0
0.43456805,0.000997331,4.2721376,-0.56049037,-1.2070078,0.2024078,0.56311,0.5629158,-0.00019419193,0.0,-0.00019419193,1.0,0.43456805,0.0,0.0
0.7576709,0.000997331,4.557865,-0.784617,-0.8296527,0.5739666,0.7829762,0.7830057,2.95043e-05,0.0,2.95043e-05,1.0,0.7576709,0.0,0.0
0.8092569,0.000997331,5.024829,-0.4659833,-0.44604987,0.9111919,0.4654271,0.46588105,0.00045394897,0.0,0.00045394897,1.0,0.8092569,0.0,0.0
0.83591074,0.000997331,4.5116434,-0.87523365,0.79138774,0.57993704,0.8756052,0.8755071,-9.8109245e-05,0.0,-9.8109245e-05,1.0,2.305682,0.0,0.0
0.54728097,0.000997331,0.9180764,0.7296426,-1.1970096,-0.09692943,-0.73061407,-0.7306134,6.556511e-07,0.0,6.556511e-07,1.0,2.5943117,0.0,0.0
0.707156,0.000997331,4.8374457,-0.56319034,-0.6603973,0.72605187,0.5617038,0.56199735,0.00029355288,0.0,0.00029355288,1.0,0.707156,0.0,0.0
1.336302,0.000997331,2.6845756,-0.4438686,-0.10673556,-1.3024076,0.44364762,0.44352275,-0.00012487173,0.0,-0.00012487173,1.0,1.336302,0.0,0.0
0.37185892,0.000997331,2.4906526,-0.06863677,0.1769116,-0.5086807,0.06660134,0.066975296,0.0003739521,0.0,0.0003739521,1.0,2.7697337,0.0,0.0
0.5411299,0.000997331,1.0255785,0.70746005,1.1775341,-0.17397362,-0.70740145,-0.7074116,-1.013279e-05,0.0,-1.013279e-05,1.0,0.5411299,0.0,0.0
0.5604332,0.000997331,3.9829898,-0.7509352,-1.1960539,0.042462453,0.75345886,0.75363874,0.00017988682,0.0,0.00017988682,1.0,0.5604332,0.0,0.0
0.20676278,0.000997331,1.9378426,0.11778188,0.56203973,-0.2649446,-0.118411444,-0.11852431,-0.000112868845,0.0,-0.000112868845,1.0,0.20676278,0.0,0.0
0.49253696,0.000997331,5.231171,-0.17564248,-0.3284568,0.64401186,0.17010945,0.1699616,-0.00014784932,0.0,-0.00014784932,1.0,0.49253696,0.0,0.0
0.4184335,0.000997331,1.4572563,0.4497808,-1.0119872,-0.3582784,-0.44974405,-0.44924426,0.00049978495,0.0,0.00049978495,1.0,2.723159,0.0,0.0
0.19056202,0.000997331,5.537047,0.010292614,0.054684132,0.26627046,-0.0053455494,-0.005012791,0.0003327583,0.0,0.0003327583,1.0,0.19056202,0.0,0.0
0.8049721,0.000997331,2.1345394,0.22375824,0.21546637,-0.9941108,-0.22161852,-0.22190157,-0.00028304756,0.0,-0.00028304756,1.0,0.8049721,0.0,0.0
0.8348742,0.000997331,3.0462642,-0.667296,-0.6047963,-0.80877435,0.6648557,0.6651951,0.00033938885,0.0,0.00033938885,1.0,0.8348742,0.0,0.0
1.3573345,0.000997331,6.1102448,0.7950357,-0.17386521,1.1306417,-0.79674023,-0.7974086,-0.0006683469,0.0,-0.0006683469,1.0,1.7842581,0.0,0.0
0.98142666,0.000997331,4.155739,-1.1450516,-0.7650102,0.26732546,1.1443716,1.1446729,0.00030124187,0.0,0.00030124187,1.0,0.98142666,0.0,0.0
1.1473123,0.000997331,2.2407372,0.14847347,-0.06708403,-1.2815701,-0.14914136,-0.14902076,0.0001205951,0.0,0.0001205951,1.0,1.9942805,0.0,0.0
1.4947596,0.000997331,0.61568826,1.389935,-0.10572216,0.2380271,-1.3901713,-1.3906798,-0.00050854683,0.0,-0.00050854683,1.0,1.6468331,0.0,0.0
0.8514216,0.000997331,1.8349776,0.52935684,0.4640578,-0.9228706,-0.5276184,-0.5279691,-0.00035071373,0.0,-0.00035071373,1.0,0.8514216,0.0,0.0
0.7981844,0.000997331,0.08094952,0.771678,0.75233895,0.6559971,-0.7711495,-0.7714665,-0.0003169775,0.0,-0.0003169775,1.0,0.7981844,0.0,0.0
1.4192655,0.000997331,1.9680531,0.5292728,-0.080503955,-1.2944376,-0.53189623,-0.53206825,-0.000172019,0.0,-0.000172019,1.0,1.7223271,0.0,0.0
0.4356793,0.000997331,0.65385175,0.59174013,1.2713468,0.078217,-0.59379005,-0.5939916,-0.0002015233,0.0,-0.0002015233,1.0,0.4356793,0.0,0.0
0.64140654,0.000997331,1.0154896,0.8237826,1.1034597,-0.19354051,-0.8235644,-0.8237007,-0.00013631582,0.0,-0.00013631582,1.0,0.64140654,0.0,0.0
1.5360715,0.000997331,5.7087245,0.29631165,-0.010265801,1.3834522,-0.29692602,-0.2969008,2.5212765e-05,0.0,2.5212765e-05,1.0,1.6055211,0.0,0.0
0.37813398,0.000997331,0.043969605,0.38494042,-0.96961445,0.35285896,-0.3825326,-0.38244915,8.34465e-05,0.0,8.34465e-05,1.0,2.7634587,0.0,0.0
1.2329816,0.000997331,4.249314,-1.2655218,-0.44464564,0.42246747,1.2638795,1.2641656,0.0002861023,0.0,0.0002861023,1.0,1.2329816,0.0,0.0
0.9272632,0.000997331,1.0686133,1.0862579,0.81507605,-0.31626797,-1.086596,-1.0868633,-0.00026726723,0.0,-0.00026726723,1.0,0.9272632,0.0,0.0
0.7302782,0.000997331,3.4963238,-0.8575797,0.95651066,-0.39475483,0.8580625,0.85781324,-0.00024926662,0.0,-0.00024926662,1.0,2.4113145,0.0,0.0
0.4706339,0.000997331,3.3534267,-0.5387542,-1.0588758,-0.3485562,0.5375873,0.5373136,-0.00027370453,0.0,-0.00027370453,1.0,0.4706339,0.0,0.0
0.5589033,0.000997331,0.25914112,0.6484521,1.0369134,0.37683955,-0.6478295,-0.6472728,0.0005566478,0.0,0.0005566478,1.0,0.5589033,0.0,0.0
0.68844247,0.000997331,2.028017,0.28925893,0.3516609,-0.85047936,-0.28776175,-0.28801024,-0.00024849176,0.0,-0.00024849176,1.0,0.68844247,0.0,0.0
0.28904292,0.000997331,2.1874058,0.06782006,-0.22701314,-0.39677098,-0.06795505,-0.06758855,0.00036649406,0.0,0.00036649406,1.0,2.8525498,0.0,0.0
0.13474225,0.000997331,5.6708794,0.033001825,-0.23815337,0.18970475,-0.025624566,-0.025482137,0.00014242902,0.0,0.00014242902,1.0,3.0068505,0.0,0.0
0.780643,0.000997331,0.5705133,0.97236,-0.98171306,0.21251296,-0.9706905,-0.97115844,-0.00046795607,0.0,-0.00046795607,1.0,2.3609498,0.0,0.0
0.34543154,0.000997331,5.8383617,0.16004871,-0.4419001,0.45394203,-0.15144794,-0.15131024,0.00013770163,0.0,0.00013770163,1.0,2.7961612,0.0,0.0
0.78915316,0.000997331,0.16208792,0.8150113,-0.80897415,0.5857203,-0.8156983,-0.81580836,-0.000110030174,0.0,-0.000110030174,1.0,2.3524394,0.0,0.0
1.1942055,0.000997331,2.9198172,-0.7028221,-0.27870747,-1.1120433,0.70294565,0.7029416,-4.053116e-06,0.0,-4.053116e-06,1.0,1.1942055,0.0,0.0
1.5580136,0.000997331,3.6290214,-1.3516984,0.017494448,-0.4144135,1.3494864,1.349565,7.867813e-05,0.0,7.867813e-05,1.0,1.5835791,0.0,0.0
1.4928735,0.000997331,0.98613095,1.381634,0.10772104,-0.28116363,-1.3816442,-1.3814377,0.0002065897,0.0,0.0002065897,1.0,1.4928735,0.0,0.0
0.44328675,0.000997331,5.5781593,0.048530497,0.103378,0.6021912,-0.047196165,-0.04725848,-6.2316656e-05,0.0,-6.2316656e-05,1.0,0.44328675,0.0,0.0
0.27496076,0.000997331,0.98571175,0.37643448,-1.334435,-0.07660523,-0.37781072,-0.3772534,0.0005573034,0.0,0.0005573034,1.0,2.866632,0.0,0.0
1.1190675,0.000997331,4.4790277,-1.0833068,-0.52627,0.6670703,1.0814536,1.0814725,1.8954277e-05,0.0,1.8954277e-05,1.0,1.1190675,0.0,0.0
0.98987204,0.000997331,1.6640496,0.7542473,0.49564826,-0.9107499,-0.7533194,-0.75382733,-0.0005079508,0.0,-0.0005079508,1.0,0.98987204,0.0,0.0
1.2057477,0.000997331,4.142217,-1.2904947,-0.49285787,0.28218567,1.288832,1.2891738,0.00034189224,0.0,0.00034189224,1.0,1.2057477,0.0,0.0
1.0746295,0.000997331,3.5268555,-1.1456869,-0.6196211,-0.48436618,1.146549,1.146666,0.00011706352,0.0,0.00011706352,1.0,1.0746295,0.0,0.0
0.6691683,0.000997331,2.2761471,0.070091784,-0.08833797,-0.8739168,-0.06839784,-0.068538055,-0.00014021248,0.0,-0.00014021248,1.0,2.4724243,0.0,0.0
0.8711699,0.000997331,2.3129983,0.04662837,-0.03915944,-1.0809423,-0.04570642,-0.04573869,-3.2268465e-05,0.0,-3.2268465e-05,1.0,2.2704227,0.0,0.0
0.62014663,0.000997331,1.910684,0.3540456,-0.49610043,-0.7419207,-0.351633,-0.35174447,-0.000111460686,0.0,-0.000111460686,1.0,2.521446,0.0,0.0
1.0390844,0.000997331,5.8410826,0.4103801,-0.2426867,1.1472511,-0.41044283,-0.41034967,9.316206e-05,0.0,9.316206e-05,1.0,2.1025083,0.0,0.0
0.92780644,0.000997331,1.659255,0.72663033,-0.54468673,-0.8682924,-0.72733116,-0.727464,-0.00013285875,0.0,-0.00013285875,1.0,2.2137861,0.0,0.0
0.58486456,0.000997331,0.3145356,0.69583976,1.0509906,0.35442778,-0.69593275,-0.6951673,0.00076544285,0.0,0.00076544285,1.0,0.58486456,0.0,0.0
0.903967,0.000997331,2.892032,-0.56743634,0.4476846,-0.955418,0.56722325,0.56711566,-0.000107586384,0.0,-0.000107586384,1.0,2.2376256,0.0,0.0
0.9201004,0.000997331,4.176082,-1.0905793,-0.8296321,0.2782684,1.090039,1.0902853,0.0002462864,0.0,0.0002462864,1.0,0.9201004,0.0,0.0
1.022878,0.000997331,3.264738,-0.9520676,0.5809503,-0.7421319,0.95045894,0.95012975,-0.00032919645,0.0,-0.00032919645,1.0,2.1187146,0.0,0.0
0.2292878,0.000997331,2.2561302,0.032290198,-0.1370182,-0.31932867,-0.033267897,-0.032875575,0.0003923215,0.0,0.0003923215,1.0,2.9123049,0.0,0.0
1.0422024,0.000997331,5.634039,0.16605902,0.09717999,1.2104993,-0.16770184,-0.1675449,0.00015693903,0.0,0.00015693903,1.0,1.0422024,0.0,0.0
0.5945008,0.000997331,3.3667738,-0.67130715,0.9919294,-0.42211524,0.67159545,0.67195785,0.00036239624,0.0,0.00036239624,1.0,2.547092,0.0,0.0
0.53981847,0.000997331,0.58194596,0.71194124,-1.1877409,0.14721912,-0.710696,-0.71125233,-0.00055634975,0.0,-0.00055634975,1.0,2.6017742,0.0,0.0
1.0465382,0.000997331,2.4126475,-0.069226846,-0.039818253,-1.2218156,0.06825864,0.06828828,2.963841e-05,0.0,2.963841e-05,1.0,1.0465382,0.0,0.0
0.4447231,0.000997331,1.2879895,0.5328933,1.1189637,-0.2934824,-0.530934,-0.5311527,-0.00021874905,0.0,-0.00021874905,1.0,0.4447231,0.0,0.0
0.28072682,0.000997331,4.8940263,-0.22187689,-0.77089185,0.32321608,0.21653795,0.21703638,0.00049842894,0.0,0.00049842894,1.0,0.28072682,0.0,0.0
1.1290601,0.000997331,1.2869953,1.1209803,0.53031266,-0.615023,-1.1221547,-1.1223617,-0.00020694733,0.0,-0.00020694733,1.0,1.1290601,0.0,0.0
0.28323933,0.000997331,5.4154196,-0.032725208,0.11186467,0.3933976,0.03802463,0.037666358,-0.00035827234,0.0,-0.00035827234,1.0,2.8583534,0.0,0.0
0.41774496,0.000997331,1.2019948,0.5244385,1.1821704,-0.23274294,-0.522829,-0.5230478,-0.00021880865,0.0,-0.00021880865,1.0,0.41774496,0.0,0.0
0.57108086,0.000997331,6.024,0.3840017,-0.5955426,0.6634632,-0.37527227,-0.3759672,-0.00069493055,0.0,-0.00069493055,1.0,2.5705118,0.0,0.0
0.7137676,0.000997331,5.384892,-0.104016505,-0.12096116,0.919071,0.1009711,0.10087712,-9.3981624e-05,0.0,-9.3981624e-05,1.0,0.7137676,0.0,0.0
0.21707,0.000997331,0.9639935,0.2998459,-1.3596573,-0.054403573,-0.30088678,-0.30026126,0.00062552094,0.0,0.00062552094,1.0,2.9245226,0.0,0.0
1.1460366,0.000997331,4.9737854,-0.64499736,0.29259384,1.116602,0.64683646,0.64664286,-0.00019359589,0.0,-0.00019359589,1.0,1.995556,0.0,0.0
0.62946093,0.000997331,5.959127,0.36998165,0.50999844,0.74496835,-0.36137453,-0.36114377,0.00023075938,0.0,0.00023075938,1.0,0.62946093,0.0,0.0
0.9481303,0.000997331,3.534792,-1.0617386,0.76124644,-0.4396477,1.0604765,1.0603738,-0.00010275841,0.0,-0.00010275841,1.0,2.1934624,0.0,0.0
0.4615306,0.000997331,2.9129226,-0.3325591,0.6690278,-0.5354599,0.32888168,0.32897824,9.6559525e-05,0.0,9.6559525e-05,1.0,2.680062,0.0,0.0
0.47306147,0.000997331,2.131805,0.14331901,-0.27956724,-0.6276552,-0.14153348,-0.14131059,0.00022289157,0.0,0.00022289157,1.0,2.6685312,0.0,0.0
0.034234524,0.000997331,2.35196,0.00045946054,-0.006006349,-0.048579883,-0.0020768605,-0.0020612953,1.5565194e-05,0.0,1.5565194e-05,1.0,3.1073582,0.0,0.0
1.3609924,0.000997331,3.5077174,-1.2635108,-0.2685252,-0.5622351,1.2631742,1.2634449,0.0002707243,0.0,0.0002707243,1.0,1.3609924,0.0,0.0
0.051996604,0.000997331,0.78533113,0.073589906,-1.4128547,-0.00038507767,-0.07478723,-0.075040065,-0.00025283545,0.0,-0.00025283545,1.0,3.089596,0.0,0.0
0.9899855,0.000997331,6.209005,0.7717403,-0.5068736,0.8965529,-0.763806,-0.76386166,-5.567074e-05,0.0,-5.567074e-05,1.0,2.151607,0.0,0.0
1.2985524,0.000997331,5.3720345,-0.17077625,0.048293196,1.3525119,0.16972306,0.1695472,-0.0001758635,0.0,-0.0001758635,1.0,1.8430402,0.0,0.0
0.4712062,0.000997331,5.7188783,0.1403255,0.2770221,0.6244292,-0.1348553,-0.13477072,8.457899e-05,0.0,8.457899e-05,1.0,0.4712062,0.0,0.0
0.5910542,0.000997331,4.8174605,-0.49526605,-0.7393224,0.6134188,0.49334854,0.49345207,0.00010353327,0.0,0.00010353327,1.0,0.5910542,0.0,0.0
0.61276174,0.000997331,4.9256625,-0.43985802,-0.62733305,0.6843115,0.43733573,0.43750748,0.00017175078,0.0,0.00017175078,1.0,0.61276174,0.0,0.0
0.23090029,0.000997331,1.4398308,0.25671265,-1.0927242,-0.19732568,-0.2549694,-0.25513238,-0.0001629889,0.0,-0.0001629889,1.0,2.9106925,0.0,0.0
1.5317701,0.000997331,0.13754623,1.126889,0.04390268,0.85272324,-1.1270789,-1.1275847,-0.000505805,0.0,-0.000505805,1.0,1.5317701,0.0,0.0
0.2539336,0.000997331,5.717719,0.07706953,0.29761946,0.34613395,-0.06828693,-0.06778097,0.0005059615,0.0,0.0005059615,1.0,0.2539336,0.0,0.0
0.17429338,0.000997331,3.9547932,-0.24557757,1.3932941,0.007634308,0.24746776,0.2469737,-0.0004940629,0.0,-0.0004940629,1.0,2.9672992,0.0,0.0
0.37995866,0.000997331,3.6437864,-0.50425327,1.2610344,-0.14697482,0.50708026,0.50740755,0.0003272891,0.0,0.0003272891,1.0,2.7616339,0.0,0.0
1.0451572,0.000997331,4.115443,-1.2020004,0.69608456,0.22884071,1.2025944,1.2026777,8.332729e-05,0.0,8.332729e-05,1.0,2.0964355,0.0,0.0
1.1735508,0.000997331,2.1360908,0.28450826,0.12007816,-1.2724168,-0.28416574,-0.28368476,0.00048097968,0.0,0.00048097968,1.0,1.1735508,0.0,0.0
0.3703777,0.000997331,4.905458,-0.28553694,0.73550665,0.42455178,0.28161654,0.28135926,-0.00025728345,0.0,-0.00025728345,1.0,2.771215,0.0,0.0
0.06530709,0.000997331,1.8959447,0.041101873,-0.6260301,-0.08204572,-0.041071035,-0.04167874,-0.0006077066,0.0,-0.0006077066,1.0,3.0762856,0.0,0.0
0.77376896,0.000997331,5.3856196,-0.11052759,0.11265059,0.9814529,0.10876645,0.108661935,-0.000104516745,0.0,-0.000104516745,1.0,2.3678236,0.0,0.0
1.497575,0.000997331,0.5061736,1.3558409,0.09967476,0.38869044,-1.355607,-1.3555788,2.8252602e-05,0.0,2.8252602e-05,1.0,1.497575,0.0,0.0
0.30871874,0.000997331,2.8173523,-0.19096613,0.59902334,-0.38540003,0.18798372,0.1877221,-0.0002616197,0.0,-0.0002616197,1.0,2.8328738,0.0,0.0
0.86963373,0.000997331,0.0018548821,0.765543,-0.6462887,0.76268005,-0.7668382,-0.76523757,0.0016006231,0.0,0.0016006231,1.0,2.2719588,0.0,0.0
0.40267825,0.000997331,5.488686,-0.005026618,-0.011017856,0.5517495,0.004170757,0.00415291,-1.7846934e-05,0.0,-1.7846934e-05,1.0,0.40267825,0.0,0.0
0.99118716,0.000997331,4.4332514,-1.0352199,0.67760646,0.57399404,1.0361284,1.0360162,-0.00011217594,0.0,-0.00011217594,1.0,2.1504054,0.0,0.0
0.36476922,0.000997331,6.1885514,0.32141277,0.83926046,0.3918299,-0.32114613,-0.32083184,0.0003142953,0.0,0.0003142953,1.0,0.36476922,0.0,0.0
1.1913254,0.000997331,4.698633,-0.9416548,-0.37659222,0.91542554,0.94133425,0.94131446,-1.9788742e-05,0.0,-1.9788742e-05,1.0,1.1913254,0.0,0.0
0.60366523,0.000997331,1.5723189,0.5665107,0.82223547,-0.568655,-0.56628025,-0.5663573,-7.7068806e-05,0.0,-7.7068806e-05,1.0,0.60366523,0.0,0.0
0.9227561,0.000997331,3.063402,-0.7326232,0.555248,-0.8570399,0.7320633,0.73174477,-0.00031852722,0.0,-0.00031852722,1.0,2.2188365,0.0,0.0
1.1614653,0.000997331,4.9259987,-0.7023956,0.30553848,1.0918604,0.7045989,0.70449257,-0.000106334686,0.0,-0.000106334686,1.0,1.9801273,0.0,0.0
0.43610513,0.000997331,5.329206,-0.10030271,0.21442065,0.58765554,0.10132122,0.100943744,-0.00037747622,0.0,-0.00037747622,1.0,2.7054875,0.0,0.0
0.8381323,0.000997331,5.4204574,-0.08102742,-0.07373592,1.047879,0.07925841,0.079351276,9.286404e-05,0.0,9.286404e-05,1.0,0.8381323,0.0,0.0
0.19394107,0.000997331,5.5885615,0.024664706,-0.123691745,0.2728775,-0.016118787,-0.016090104,2.8682873e-05,0.0,2.8682873e-05,1.0,2.9476516,0.0,0.0
0.4101308,0.000997331,0.34111843,0.50915265,-1.1709132,0.24281287,-0.5093833,-0.5089045,0.0004788041,0.0,0.0004788041,1.0,2.7314618,0.0,0.0
0.8570585,0.000997331,4.338467,-0.9797583,-0.84824234,0.42841938,0.9781902,0.97823006,3.9875507e-05,0.0,3.9875507e-05,1.0,0.8570585,0.0,0.0
0.99933803,0.000997331,3.0031986,-0.7171259,-0.46184123,-0.9494756,0.7157762,0.716146,0.00036978722,0.0,0.00036978722,1.0,0.99933803,0.0,0.0
0.004970921,0.000997331,2.8239458,-0.0031893346,0.6366476,-0.007030516,0.0029441044,0.0030015744,5.7470053e-05,0.0,5.7470053e-05,1.0,3.1366217,0.0,0.0
1.3545885,0.000997331,0.261795,1.1962862,0.26276743,0.6903708,-1.1959459,-1.196048,-0.00010216236,0.0,-0.00010216236,1.0,1.3545885,0.0,0.0
0.8577299,0.000997331,2.3516057,0.004819911,-0.0039323233,-1.0695215,-0.004002476,-0.004076719,-7.424271e-05,0.0,-7.424271e-05,1.0,2.2838628,0.0,0.0
1.448714,0.000997331,4.9111996,-0.777407,-0.095894605,1.1690185,0.779274,0.779489,0.00021499395,0.0,0.00021499395,1.0,1.448714,0.0,0.0
0.23116085,0.000997331,0.6498507,0.32120097,-1.3639607,0.043874484,-0.3238408,-0.32352173,0.00031906366,0.0,0.00031906366,1.0,2.9104319,0.0,0.0
0.26225695,0.000997331,3.01879,-0.22568825,-0.83957064,-0.28888053,0.2257829,0.22564289,-0.00014001131,0.0,-0.00014001131,1.0,0.26225695,0.0,0.0
1.4172697,0.000997331,0.31774217,1.2475667,0.19313917,0.6298189,-1.2471054,-1.2468188,0.00028657913,0.0,0.00028657913,1.0,1.4172697,0.0,0.0
0.60330844,0.000997331,1.9680172,0.3035748,-0.44081023,-0.7427772,-0.30093884,-0.30102584,-8.699298e-05,0.0,-8.699298e-05,1.0,2.5382843,0.0,0.0
0.4823042,0.000997331,3.2379131,-0.50644875,0.9666365,-0.41850647,0.50571525,0.5063273,0.0006120205,0.0,0.0006120205,1.0,2.6592884,0.0,0.0
0.8098544,0.000997331,0.044259023,0.7555444,0.71961296,0.69157887,-0.75485194,-0.75474775,0.00010418892,0.0,0.00010418892,1.0,0.8098544,0.0,0.0
1.4617264,0.000997331,3.3510919,-1.1792719,-0.12878047,-0.76469684,1.1801767,1.180325,0.00014829636,0.0,0.00014829636,1.0,1.4617264,0.0,0.0
0.9306601,0.000997331,5.3140206,-0.20710897,0.15444008,1.1153294,0.20501249,0.20468046,-0.00033202767,0.0,-0.00033202767,1.0,2.2109325,0.0,0.0
1.3136724,0.000997331,4.398128,-1.2187582,-0.32113165,0.6201836,1.2178812,1.2181172,0.0002360344,0.0,0.0002360344,1.0,1.3136724,0.0,0.0
1.0019242,0.000997331,4.4013944,-1.0603147,0.67774546,0.54442954,1.0612375,1.0611147,-0.00012278557,0.0,-0.00012278557,1.0,2.1396685,0.0,0.0
0.5274656,0.000997331,4.9316077,-0.38125622,-0.65615976,0.6013513,0.37779316,0.3778494,5.6236982e-05,0.0,5.6236982e-05,1.0,0.5274656,0.0,0.0
0.55387044,0.000997331,1.248184,0.66538167,1.0766366,-0.33253932,-0.66419506,-0.66408277,0.00011229515,0.0,0.00011229515,1.0,0.55387044,0.0,0.0
0.32604814,0.000997331,4.663879,-0.33514062,-0.9920348,0.30587476,0.33422965,0.33448723,0.00025758147,0.0,0.00025758147,1.0,0.32604814,0.0,0.0
